,image_id,identity,path,split
0,0,unknown,ABOVE/104_0.jpg,
1,1,unknown,ABOVE/1841_1.jpg,
2,2,unknown,ABOVE/2118_2.jpg,
3,3,unknown,ABOVE/1042_3.jpg,
4,4,unknown,ABOVE/1042_4.jpg,
5,5,unknown,ABOVE/1107_5.jpg,
6,6,unknown,ABOVE/1136_6.jpg,
7,7,unknown,ABOVE/694_7.jpg,
8,8,unknown,ABOVE/1373_8.jpg,
9,9,unknown,ABOVE/1373_9.jpg,
10,10,unknown,ABOVE/1373_10.jpg,
11,11,unknown,ABOVE/386_11.jpg,
12,12,unknown,ABOVE/645_12.jpg,
13,13,unknown,ABOVE/1958_13.jpg,
14,14,unknown,ABOVE/160_14.jpg,
15,15,unknown,ABOVE/160_15.jpg,
16,16,unknown,ABOVE/1334_16.jpg,
17,17,unknown,ABOVE/1395_17.jpg,
18,18,unknown,ABOVE/1395_18.jpg,
19,19,unknown,ABOVE/1939_19.jpg,
20,20,unknown,ABOVE/1939_20.jpg,
21,21,unknown,ABOVE/612_21.jpg,
22,22,unknown,ABOVE/1707_22.jpg,
23,23,unknown,ABOVE/960_23.jpg,
24,24,unknown,ABOVE/1923_24.jpg,
25,25,unknown,ABOVE/483_25.jpg,
26,26,unknown,ABOVE/317_26.jpg,
27,27,unknown,ABOVE/1907_27.jpg,
28,28,unknown,ABOVE/1907_28.jpg,
29,29,unknown,ABOVE/642_29.jpg,
30,30,unknown,ABOVE/265_30.jpg,
31,31,unknown,ABOVE/23_31.jpg,
32,32,unknown,ABOVE/1811_32.jpg,
33,33,unknown,ABOVE/1970_33.jpg,
34,34,unknown,ABOVE/1539_34.jpg,
35,35,unknown,ABOVE/1539_35.jpg,
36,36,unknown,ABOVE/111_36.jpg,
37,37,unknown,ABOVE/1698_37.jpg,
38,38,unknown,ABOVE/1698_38.jpg,
39,39,unknown,ABOVE/1682_39.jpg,
40,40,unknown,ABOVE/841_40.jpg,
41,41,unknown,ABOVE/841_41.jpg,
42,42,unknown,ABOVE/841_42.jpg,
43,43,unknown,ABOVE/722_43.jpg,
44,44,unknown,ABOVE/285_44.jpg,
45,45,unknown,ABOVE/285_45.jpg,
46,46,unknown,ABOVE/285_46.jpg,
47,47,unknown,ABOVE/1956_47.jpg,
