,image_id,identity,path,split
0,0000e6ec141733f6,21,3owflku95bxsx24643cybxu3qh/21/4/17436_0000e6ec141733f6.jpg,train
1,000124f2ca1067b3,20,3owflku95bxsx24643cybxu3qh/20/7/35314_000124f2ca1067b3.jpg,train
2,0001da74f37e7021,15,3owflku95bxsx24643cybxu3qh/15/10/24360_0001da74f37e7021.jpg,train
3,00022bf38f98f888,20,3owflku95bxsx24643cybxu3qh/20/10/33111_00022bf38f98f888.jpg,train
4,0002a2e9b0493ac8,20,3owflku95bxsx24643cybxu3qh/20/4/36233_0002a2e9b0493ac8.jpg,test
5,0003202dccdbb25a,4,3owflku95bxsx24643cybxu3qh/4/5/40650_0003202dccdbb25a.jpg,train
6,0003fe902daa0019,15,3owflku95bxsx24643cybxu3qh/15/3/26201_0003fe902daa0019.jpg,test
7,00087c39054c68b8,3,3owflku95bxsx24643cybxu3qh/3/0/20678_00087c39054c68b8.jpg,train
8,0009aefd457237ac,19,3owflku95bxsx24643cybxu3qh/19/1/38058_0009aefd457237ac.jpg,train
9,000b289b746e0de4,20,3owflku95bxsx24643cybxu3qh/20/4/36262_000b289b746e0de4.jpg,train
10,000b68e18b4f6832,16,3owflku95bxsx24643cybxu3qh/16/4/15848_000b68e18b4f6832.jpg,train
11,000f603c5cbe7d85,6,3owflku95bxsx24643cybxu3qh/6/6/3498_000f603c5cbe7d85.jpg,test
12,000fe2866ce0cfd8,4,3owflku95bxsx24643cybxu3qh/4/5/40489_000fe2866ce0cfd8.jpg,train
13,00108fd2d95fa192,15,3owflku95bxsx24643cybxu3qh/15/10/24691_00108fd2d95fa192.jpg,train
14,00141cbb4d6358cb,17,3owflku95bxsx24643cybxu3qh/17/4/45371_00141cbb4d6358cb.jpg,train
15,001549455dd4576c,6,3owflku95bxsx24643cybxu3qh/6/7/5796_001549455dd4576c.jpg,train
16,0016421bd4a1b8aa,3,3owflku95bxsx24643cybxu3qh/3/1/21333_0016421bd4a1b8aa.jpg,train
