,image_id,identity,path,split
0,00192639fd6df155,16,10m32xl88x2b61zlkkgz3fml17/identification/images/train/016/000076_00192639fd6df155.jpg,train
1,001d0519bc54343e,13,10m32xl88x2b61zlkkgz3fml17/identification/images/train/013/000084_001d0519bc54343e.jpg,train
2,002c48f3caf7516e,4,10m32xl88x2b61zlkkgz3fml17/identification/images/train/004/000028_002c48f3caf7516e.jpg,test
3,00517a4f8038ee4b,12,10m32xl88x2b61zlkkgz3fml17/identification/images/test/012/000009_00517a4f8038ee4b.jpg,test
4,00538b3d4b88aed0,10,10m32xl88x2b61zlkkgz3fml17/identification/images/train/010/000022_00538b3d4b88aed0.jpg,train
5,005cbeadf21b3c03,10,10m32xl88x2b61zlkkgz3fml17/identification/images/train/010/000025_005cbeadf21b3c03.jpg,train
6,006d22e4c6ffec88,42,10m32xl88x2b61zlkkgz3fml17/identification/images/test/042/000004_006d22e4c6ffec88.jpg,train
7,0070dea2848033f1,42,10m32xl88x2b61zlkkgz3fml17/identification/images/train/042/000003_0070dea2848033f1.jpg,test
8,00723320b3c5d1d7,26,10m32xl88x2b61zlkkgz3fml17/identification/images/train/026/000090_00723320b3c5d1d7.jpg,train
9,0083075adc8df330,11,10m32xl88x2b61zlkkgz3fml17/identification/images/train/011/000095_0083075adc8df330.jpg,train
10,00850a6bb7040467,9,10m32xl88x2b61zlkkgz3fml17/identification/images/train/009/000001_00850a6bb7040467.jpg,test
11,008eddf8a2a50404,7,10m32xl88x2b61zlkkgz3fml17/identification/images/train/007/000112_008eddf8a2a50404.jpg,train
12,00979f99b8411df0,4,10m32xl88x2b61zlkkgz3fml17/identification/images/train/004/000078_00979f99b8411df0.jpg,train
13,009d686a7e5ee17c,39,10m32xl88x2b61zlkkgz3fml17/identification/images/train/039/000035_009d686a7e5ee17c.jpg,train
14,00b201f76b2205dd,8,10m32xl88x2b61zlkkgz3fml17/identification/images/train/008/000059_00b201f76b2205dd.jpg,test
15,00d6db36e100a626,13,10m32xl88x2b61zlkkgz3fml17/identification/images/train/013/000177_00d6db36e100a626.jpg,train
16,00ddcbc4657d75a0,27,10m32xl88x2b61zlkkgz3fml17/identification/images/test/027/000001_00ddcbc4657d75a0.jpg,train
17,00e0d48006418dda,4,10m32xl88x2b61zlkkgz3fml17/identification/images/train/004/000243_00e0d48006418dda.jpg,train
18,00e3ddbeae923621,27,10m32xl88x2b61zlkkgz3fml17/identification/images/train/027/000012_00e3ddbeae923621.jpg,train
19,00e8f69f4c6ee336,16,10m32xl88x2b61zlkkgz3fml17/identification/images/train/016/000169_00e8f69f4c6ee336.jpg,train
20,01017e7c4778ae37,9,10m32xl88x2b61zlkkgz3fml17/identification/images/train/009/000040_01017e7c4778ae37.jpg,train
21,0102c42d1c566bf4,23,10m32xl88x2b61zlkkgz3fml17/identification/images/train/023/000003_0102c42d1c566bf4.jpg,train
22,010ab26e1f3b37ee,15,10m32xl88x2b61zlkkgz3fml17/identification/images/test/015/000014_010ab26e1f3b37ee.jpg,test
23,0118b775650c48ca,14,10m32xl88x2b61zlkkgz3fml17/identification/images/train/014/000251_0118b775650c48ca.jpg,train
24,0132b52a9b890298,7,10m32xl88x2b61zlkkgz3fml17/identification/images/train/007/000023_0132b52a9b890298.jpg,train
