,image_id,identity,path,split
0,0059ff52cecc36e9,19,wildlife_reidentification-main/Nyala_Data_Zero/test/19/844_leftphoto_0059ff52cecc36e9.jpg,train
1,005d8127c517bb4f,10,wildlife_reidentification-main/Nyala_Data_Zero/test/10/953_rightphoto_005d8127c517bb4f.jpg,train
2,008704ae8100e69a,57,wildlife_reidentification-main/Nyala_Data_Zero/test/57/431_rightphoto_008704ae8100e69a.jpg,train
3,0093921f040a08f1,149,wildlife_reidentification-main/Nyala_Data_Zero/train/149/985_rightphoto_0093921f040a08f1.jpg,train
4,00b507f86cb33078,58,wildlife_reidentification-main/Nyala_Data_Zero/test/58/782_rightphoto_00b507f86cb33078.jpg,train
5,00bd59c4e08c1fbf,102,wildlife_reidentification-main/Nyala_Data_Zero/train/102/245_leftphoto_00bd59c4e08c1fbf.jpg,train
6,00c25911e9b5cf54,147,wildlife_reidentification-main/Nyala_Data_Zero/train/147/814_leftphoto_00c25911e9b5cf54.jpg,train
7,00c38f40004c5ec3,202,wildlife_reidentification-main/Nyala_Data_Zero/train/202/471_rightphoto_00c38f40004c5ec3.jpg,train
8,00e10a7537e60337,114,wildlife_reidentification-main/Nyala_Data_Zero/train/114/672_rightphoto_00e10a7537e60337.jpg,train
9,00fbf742e0d86c9d,100,wildlife_reidentification-main/Nyala_Data_Zero/train/100/530_leftphoto_00fbf742e0d86c9d.jpg,train
10,00fd86c0a6d18e8c,149,wildlife_reidentification-main/Nyala_Data_Zero/train/149/269_rightphoto_00fd86c0a6d18e8c.jpg,train
11,010ca5d13332d557,111,wildlife_reidentification-main/Nyala_Data_Zero/train/111/1011_rightphoto_010ca5d13332d557.jpg,train
12,01242db97d8ad5e5,33,wildlife_reidentification-main/Nyala_Data_Zero/test/33/331_leftphoto_01242db97d8ad5e5.jpg,train
13,01512f7aa40f1904,21,wildlife_reidentification-main/Nyala_Data_Zero/test/21/929_rightphoto_01512f7aa40f1904.jpg,train
14,019082482e7b4ada,65,wildlife_reidentification-main/Nyala_Data_Zero/train/65/180_leftphoto_019082482e7b4ada.jpg,train
15,01e7a435f6d0a901,32,wildlife_reidentification-main/Nyala_Data_Zero/test/32/313_rightphoto_01e7a435f6d0a901.jpg,train
16,01eb09ec2b51e08b,36,wildlife_reidentification-main/Nyala_Data_Zero/test/36/1004_leftphoto_01eb09ec2b51e08b.jpg,train
17,0213015a3a90307e,30,wildlife_reidentification-main/Nyala_Data_Zero/test/30/1016_leftphoto_0213015a3a90307e.jpg,train
18,022024951c8d819d,131,wildlife_reidentification-main/Nyala_Data_Zero/train/131/531_leftphoto_022024951c8d819d.jpg,train
19,025d5508b38baef2,68,wildlife_reidentification-main/Nyala_Data_Zero/train/68/241_rightphoto_025d5508b38baef2.jpg,train
20,02884fa6a7efaeb9,85,wildlife_reidentification-main/Nyala_Data_Zero/train/85/203_rightphoto_02884fa6a7efaeb9.jpg,train
21,029284998c450bed,68,wildlife_reidentification-main/Nyala_Data_Zero/train/68/804_rightphoto_029284998c450bed.jpg,train
22,029fa3dcdfa9c2f3,19,wildlife_reidentification-main/Nyala_Data_Zero/test/19/738_leftphoto_029fa3dcdfa9c2f3.jpg,train
23,02cc3f86c2452454,45,wildlife_reidentification-main/Nyala_Data_Zero/test/45/163_rightphoto_02cc3f86c2452454.jpg,train
24,02fc7b7389f2b78a,10,wildlife_reidentification-main/Nyala_Data_Zero/test/10/758_rightphoto_02fc7b7389f2b78a.jpg,train
25,030e6169afdbf044,88,wildlife_reidentification-main/Nyala_Data_Zero/train/88/240_leftphoto_030e6169afdbf044.jpg,test
26,03274c48db3f6d87,111,wildlife_reidentification-main/Nyala_Data_Zero/train/111/394_rightphoto_03274c48db3f6d87.jpg,test
27,032acc59deac9305,67,wildlife_reidentification-main/Nyala_Data_Zero/train/67/129_rightphoto_032acc59deac9305.jpg,train
28,036f5d5d7070b88b,242,wildlife_reidentification-main/Nyala_Data_Zero/train/242/939_rightphoto_036f5d5d7070b88b.jpg,test
29,03993d2dfe14a25a,46,wildlife_reidentification-main/Nyala_Data_Zero/test/46/561_leftphoto_03993d2dfe14a25a.jpg,test
30,03a43186352d011c,145,wildlife_reidentification-main/Nyala_Data_Zero/train/145/221_leftphoto_03a43186352d011c.jpg,train
31,03e16f6efacbdcff,143,wildlife_reidentification-main/Nyala_Data_Zero/train/143/217_leftphoto_03e16f6efacbdcff.jpg,test
32,03e46e1018f8d05a,30,wildlife_reidentification-main/Nyala_Data_Zero/test/30/377_rightphoto_03e46e1018f8d05a.jpg,train
33,0408441a2d4f13c2,166,wildlife_reidentification-main/Nyala_Data_Zero/train/166/709_leftphoto_0408441a2d4f13c2.jpg,test
34,041e257062d913ab,23,wildlife_reidentification-main/Nyala_Data_Zero/test/23/505_leftphoto_041e257062d913ab.jpg,train
35,04293e378a95e393,149,wildlife_reidentification-main/Nyala_Data_Zero/train/149/726_leftphoto_04293e378a95e393.jpg,train
36,043e4ed8d5b69e5c,37,wildlife_reidentification-main/Nyala_Data_Zero/test/37/800_leftphoto_043e4ed8d5b69e5c.jpg,test
37,049595d9a66bc6d0,32,wildlife_reidentification-main/Nyala_Data_Zero/test/32/244_rightphoto_049595d9a66bc6d0.jpg,train
